Name,Algorithm,Time,Cost
lin105,29,1.34366774559021,15944.451325020907
att48,0,1.1191718578338623,33848.0
att48,1,1.1062803268432617,35656.0
att48,2,1.1075334548950195,36380.0
att48,3,1.103311538696289,34325.0
att48,4,1.1060326099395752,34871.0
att48,5,1.110938310623169,35378.0
att48,6,1.1108226776123047,35035.0
att48,7,1.1065733432769775,34347.0
att48,8,1.1062426567077637,35219.0
att48,9,1.1074318885803223,33610.0
att48,10,1.1102514266967773,35027.0
att48,11,1.1074609756469727,34814.0
att48,12,1.1087229251861572,36361.0
att48,13,1.108025074005127,38683.0
att48,14,1.1102170944213867,35488.0
att48,15,1.107884168624878,35784.0
att48,16,1.1088099479675293,34943.0
att48,17,1.1044063568115234,33731.0
att48,18,1.1080918312072754,35854.0
att48,19,1.1084907054901123,34766.0
att48,20,1.106903076171875,35032.0
att48,21,1.107029676437378,37149.0
att48,22,1.1089396476745605,34803.0
att48,23,1.1093323230743408,34157.0
att48,24,1.108243703842163,34707.0
att48,25,1.109290361404419,34819.0
att48,26,1.1092970371246338,36620.0
att48,27,1.1067488193511963,34603.0
att48,28,1.1063079833984375,34725.0
att48,29,1.1078367233276367,36044.0
